State,County_FIPS,Average_Distance_to_Stations_(miles),Station_Identifiers_(USAF_WBAN),Nearest_Station,Nearest_Station_Distance,County_Name
TN,47179,14.63762126323579,72062399999|72318113877|72318313877|72335013877|99999913877,723181-13877,13.440204548638453,Washington County
AR,5131,29.27022246055971,69050099999|72017253996|72017299999|72341099999|72344013964,690500-99999,4.742244558163685,Sebastian County
NY,36013,17.606547327779644,7252354720|72523599999|74498914747|74498999999|99425099999|99826699999|99843699999|99999914747,725235-99999,7.600559527791096,Chautauqua County
IL,17093,35.693210612304185,7201374867|72013799999|7220754871|72207599999|7221264879|72212699999|7221274880|72212799999|7221494899|72214999999|7221714889|72217199999|7221824890|72218299999|72241899999|72530094846|72530594892|72530599999|72530614855|72530699999|72533999999|72534014819|72534499999|72534514834|72534599999|72534694866|72534699999|7253484831|72534899999|74460099999|74465099999|7446554808|74465599999|7446654838|74466599999|99725599999|99849799999|99849999999|99999914810|99999914819|99999914834|99999914855|99999954811|99999994846|99999994866,720137-99999,10.893420958072706,Kendall County
WA,53057,37.41840791413874,69023024255|72027294282|72027299999|72074924255|72793724222|72793799999|7279454205|72794599999|72796499999|72796599999|72797524255|72797624217|74200499999|74200699999|74206699999|74918599999|99800799999|9999994223|99999924255|99999994297|A0002694297,999999-4223,13.7397667157704,Skagit County
OR,41043,38.50198835521081,72693024221|72694024232|72694524202|72694599999|9999994236|99999924221|99999924232|99999924248,726940-24232,36.802150606147706,Linn County
LA,22015,15.282832552329815,720739268|72248013957|72248453905|72248499999|72248513944|72248599999|99999913944|99999913957,722484-99999,12.55873659132695,Bossier Parish
GA,13059,25.294200034694786,72026363834|72026399999|72029453898|72029499999|72034763877|72034799999|72089799999|72218553838|72218599999|72311013873|725258382|74780863803|74780899999|7478093832|74780999999|749483394|74948399999|99999913873|99999963850,999999-13873,2.2682080843091783,Clarke County
AZ,4003,35.70703340959693,72272093026|72272099999|7227303124|72273099999|72273593026|72281353146|9999993085|9999993124|99999953132|99999993026,999999-3085,23.101031376580323,Cochise County
UT,49005,32.322859740225105,72056724180|72479694128|72479699999|72575024126|72575099999|72575524101|72575599999|9999994138|99999924101|99999924126,724796-99999,6.908545025733321,Cache County
RI,44009,20.35335720261709,72215114794|72215199999|72505464710|72505699999|72505894793|72505899999|72507014765|72507454752|72507499999|72507799999|72507899999|72507914787|72507999999|99208099999|99414099999|99727499999|99727799999|99727899999|99727999999|99728299999|99728599999|99728899999|99729499999|99800499999|99999914765|99999914788|99999914799|99999954796|99999954797,999999-54797,4.21714539582462,Washington County
MA,25003,27.310665725659575,72507554768|72507599999|72508554756|72508599999|74410414763|74410499999|74483099999|74484099999|74491014703|74491099999|74491514775|74491599999|74491699999|99999914763|99999914775,744104-14763,5.7408647311265675,Berkshire County
NM,35045,22.65159154123311,72365823090|72365899999|99999923090|99999953173,723658-99999,16.51657323870977,San Juan County
SC,45077,24.937936638311406,720744271|72074499999|72311853850|72311899999|72311913886|72311999999|7231203870|72312263889|72312299999|72312593846|72312693804|72312699999|72319093846|9999993870|99999913822|99999993804|99999993846,720744-271,5.054762441115467,Pickens County
NJ,34019,38.55557206810077,720581178|72058199999|72224754785|72224799999|72407493780|72407499999|72407754779|72407799999|7240844739|72408454760|72408499999|72409014780|72409454743|72409499999|72409514792|72409599999|72409614706|72409699999|72409754738|72409799999|72409999999|72410499999|72502014734|72502594741|72502599999|74000154793|74000199999|74910999999|99727199999|99728699999|99728999999|99768799999|99769899999|99774399999|99834299999|999999178|9999994783|99999914734|99999914780|99999914792|99999994741,722247-54785,13.376667035964424,Hunterdon County
LA,22005,34.471952917798525,720967457|721046460|72104699999|72231012916|7223123908|72231299999|72231713970|72232013970|72232899999|72232912936|72232999999|72240612927|72240699999|74799499999|99476099999|99736099999|99736599999|99819499999|99843899999|999999460|99999912927|99999912988|99999913970,721046-460,2.757048820087836,Ascension Parish
AR,5045,30.000313140005744,720401133|72040199999|72218853985|72218899999|7234003952|72340099999|72340113963|72340313963|7234053930|72340599999|72342953920|72342999999|99999913963,723405-3930,18.917794268276637,Faulkner County
NC,37191,30.092608443240582,720864290|72093699999|7220733727|72207399999|7221313713|72213199999|7221413731|72214199999|72304499999|72306513783|72306599999|72306613713|72306699999|72306793726|72306799999|72306893759|72306899999|72306993753|72306999999|7469293702|74692999999|7469363712|74693699999|7469403708|74694099999|99999913713|99999913746|99999993726,723066-13713,2.598444320470856,Wayne County
TX,48183,29.597099788163117,72029853971|72029899999|72031153962|72031199999|720577175|72057799999|72080699999|720943431|72204253978|72204299999|72211253982|72211299999|7224473901|72244813972|72244899999|7224703901|72247099999|9999993901|99999913972,722470-3901,8.617489490251051,Gregg County
PA,42013,32.12742280066152,72511954792|72511999999|72512014761|72512099999|72512614736|7251274726|72512799999|72512854739|72512899999|72517564706|72517599999|72520399999|9999994726|99999914736|99999914746|99999914761|99999954783,725126-14736,12.604790593774315,Blair County
ME,23011,32.26401165896771,72607314615|72607399999|72607994601|72607999999|72615799999|72618099999|72618494709|72618499999|72618514605|72618799999|72713594623|72713599999|74392014611|74392599999|74392699999|99718099999|99999914605|99999914611|99999914784,726185-14605,6.594339867739102,Kennebec County
OK,40031,30.623319089860544,72035463901|72207153935|72207199999|72207853938|72207899999|72352013902|72352099999|72352593986|7235283981|72352899999|72355013945|72355099999|7235753950|72357599999|74909399999|99999913902|99999913945|99999993986,723550-13945,4.168511809642858,Comanche County
KS,20045,25.14275132196718,72200599999|7244683967|72446899999|72447593909|72447599999|7245083997|72450899999|72456013996|72456513920|72456599999|72456713921|99999913920|99999913990|99999913996|99999993909,724508-3997,9.549475051016556,Douglas County
OH,39139,31.851333623987355,720414139|72041499999|720928315|72420014891|7252084855|72520899999|7252144849|72521499999|7252164842|72521699999|72524614891|74471499999|99280099999|99800199999|99817999999|99999914891|99999954851|99999954856,724200-14891,3.2729025994369416,Richland County
AR,5125,34.55476717174047,720394428|72039499999|7234003952|72340099999|72340113963|72340313963|7234053930|72340599999|7234153962|72341599999|72342953920|72342999999|999999100|99999913963,723401-13963,25.52378326974893,Saline County
MO,29097,18.71497661251711,720479149|72349099999|72349513987|99999913987|99999923908,723495-13987,9.230424274636427,Jasper County
AL,1103,29.03225539907769,69116499999|72030763804|72030799999|72037663880|720413138|72041399999|720505156|72077399999|72203163839|72203199999|72227953852|72227999999|7232303856|72323163883|72323199999|72323513896|74908099999|9999993856|99999913896|99999963839|99999963866|99999963867|99999963868|99999963894|99999963895,722031-63839,12.72048747924735,Morgan County
MT,30063,33.92799109665757,72773024153|72773524139|72773599999|99999924139|99999924153|99999924159,999999-24153,11.301449546028751,Missoula County
GA,13045,36.288584360469315,720674249|720714252|72215099999|72215653873|72215699999|72217653884|72217699999|72219013874|7221953888|72219599999|72219653863|72219699999|72219753819|72219799999|72227013864|72227099999|72227399999|7478073821|74780799999|74781263813|74781299999|74901199999|99999913864|99999913874|99999993830,720674-249,5.32503100251926,Carroll County
TX,48451,17.797388316145728,72263023034|9999993072|99999923017,999999-23017,3.687855291862179,Tom Green County
TX,48375,34.252676311447374,720393129|72039399999|7222143070|72221499999|72363023047|7236353024|72363599999,723630-23047,16.01130703624075,Potter County
WI,55063,24.648211250639005,72066399999|720859286|72622699999|72643014920|72643694930|72643699999|72643794940|72643799999|99999914920|99999954903|A07355241,726430-14920,7.139208674352579,La Crosse County
NY,36075,33.93856399295875,72514654773|72514699999|72518899999|72519014771|72519599999|72519614717|72519664775|72519794794|72622794790|74370014715|74370099999|99432099999|99726499999|99999914771|99999914774|99999994790|99999994794,725146-54773,13.276556194695411,Oswego County
WV,54003,4.941482131561995,72417713734|99999913734,999999-13734,4.875247069144056,Berkeley County
IN,18019,32.87559633890319,69264499999|74468099999|74907499999|74907699999,744680-99999,29.135198364230725,Clark County
MI,26005,35.28500629976863,72037154850|72066199999|72234354826|72234399999|7253944839|72539499999|72539614815|72539699999|72635094860|72635594871|72635599999|72635699999|72635794815|72635799999|72636014840|72636699999|99734199999|99734399999|99801299999|99840799999|99999914815|99999914830|99999914840|99999994860|A07359240,725394-4839,15.064354344796529,Allegan County
ID,16019,29.208129409244265,7203694135|72578524145|72681894194|99999924145,999999-24145,24.40695799338619,Bonneville County
CT,9015,35.45780147042699,720545169|72054599999|72502754788|72502799999|72504614707|72504699999|72504799999|72504999999|72505499999|72508014740|72508454767|72508499999|72508714752|72508799999|99475099999|99727899999|99727999999|99728399999|99728599999|99728899999|99815599999|99999914707|99999914740|99999914752,725084-99999,11.55857592329114,Windham County
GA,13185,23.703457698785996,720392128|72039299999|720712250|720738267|72214753817|72214799999|72216693845|72216699999|74781013857|74781099999|74908899999|99999993845,722166-99999,3.4997672533805466,Lowndes County
NC,37089,24.809612508101523,72027763843|72027799999|72314453890|72314499999|7231503812|72315599999|74908299999|9999993812|99999953877|99999953878,749082-99999,6.668618841763315,Henderson County
OH,39169,32.75041180086626,720414139|72041499999|72420014891|72430314813|72430399999|72521014895|7252144849|72521499999|72521599999|7252164842|72521699999|7252244852|72522499999|72524014820|72524399999|7252454853|72524599999|72524614891|72524899999|725253380|72525399999|74471499999|99280099999|99817999999|99999914813|99999914820|99999914891|99999914895|99999914896|99999954851|99999954856,725216-99999,2.642114938130124,Wayne County
WI,55117,33.16899671884198,72640594869|72640599999|72640799999|72640899999|7264094897|72640999999|7264134875|72641399999|7264254841|72642599999|72645499999|72645594897|72645599999|72645694855|72645699999|7264574825|72645799999|7265064840|72650699999|7265094898|72650999999|99433099999|99734299999|99773699999|99999994869,726425-99999,5.726834076315061,Sheboygan County
IN,18035,33.88375550207632,720575173|72057599999|72435653866|72435699999|7243854828|72438599999|72438754807|72438799999|72533499999|72533594833|72533599999|72533694895|72533699999|74421494852|74421499999|74901599999,725336-94895,0.5396042639358937,Delaware County
AL,1015,32.729451050905155,72037663880|72050499999|72050899999|72211163847|72211199999|7222853896|72228599999|72228713871|999999440|99999913871|99999963857|99999963866|99999973803|A0001363847,722287-13871,12.566311334171566,Calhoun County
PA,42081,26.64792642046881,72510514770|72510599999|72514014778|99999914770|99999914778,725140-14778,10.14936875923424,Lycoming County
GA,13113,30.480978980838625,720674249|720714252|720966339|72215099999|72217653884|72217699999|72219013874|7221953888|72219599999|72219653863|72219699999|72219753819|72219799999|72227013864|72227099999|72227399999|74780663809|74780699999|7478073821|74780799999|74780863803|74780899999|74781263813|74781299999|74901199999|99999913864|99999913874|99999993830,722150-99999,5.795525705266764,Fayette County
MD,24037,34.5858477562993,720384124|72038499999|72038999999|72215813752|72215899999|722218356|72221899999|722244358|72224499999|72404013721|7240433756|72404399999|72404799999|72404899999|7255143757|74594013705|74594099999|74594599999|99440099999|99729799999|99730499999|99730999999|99731499999|99768899999|99770299999|99778199999|99799499999|99840999999|99999913710|99999913721|99999913751|99999913752,720389-99999,3.200723666161295,St. Mary's County
FL,12035,29.089320816481187,720672485|720904299|72205612834|72205712854|72205799999|72205899999|72221292814|72221299999|72234192822|72234199999|72236192808|72236199999|74787012834|99441099999|99800099999|99999912834|99999912846|99999912847|99999912854|99999912889,720672-485,6.496780387953067,Flagler County
